id,path,split,species_src,species_tgt,label,gen_family,seed,ref_id,source
pixabay_cat_003739,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003739.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003683,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003683.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003988,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003988.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004512,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004512.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004760,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004760.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003326,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003326.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002863,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002863.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004299,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004299.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003378,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003378.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003443,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003443.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003667,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003667.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004566,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004566.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003578,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003578.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004807,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004807.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003841,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003841.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002806,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002806.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003861,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003861.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004133,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004133.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003762,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003762.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002959,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002959.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002900,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002900.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004619,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004619.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002941,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002941.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004081,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004081.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003541,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003541.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002937,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002937.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003164,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003164.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004494,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004494.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004346,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004346.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003525,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003525.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003334,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003334.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002903,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002903.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004351,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004351.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003643,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003643.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004232,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004232.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004511,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004511.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003052,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003052.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004446,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004446.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002983,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002983.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003987,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003987.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003940,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003940.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002824,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002824.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003926,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003926.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003695,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003695.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004453,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004453.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003840,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003840.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004155,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004155.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_004464,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_004464.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_003682,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_003682.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002697,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002697.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000209,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000209.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001355,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001355.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000391,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000391.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001622,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001622.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000157,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000157.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000489,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000489.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000251,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000251.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000100,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000100.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002260,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002260.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000839,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000839.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000311,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000311.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002708,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002708.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000692,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000692.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000078,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000078.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000741,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000741.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001036,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001036.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000802,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000802.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000652,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000652.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002420,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002420.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000638,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000638.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001318,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001318.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000061,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000061.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000125,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000125.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000505,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000505.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000287,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000287.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001936,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001936.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001472,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001472.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000002,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000002.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000505,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000505.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001203,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001203.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000419,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000419.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002624,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002624.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000499,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000499.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000808,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000808.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002491,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002491.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001822,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001822.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002625,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002625.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000414,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000414.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000198,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000198.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000393,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000393.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000127,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000127.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000488,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000488.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000175,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000175.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000339,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000339.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001579,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001579.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000563,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000563.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001087,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001087.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002168,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002168.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000816,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000816.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000820,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000820.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001912,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001912.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001694,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001694.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001474,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001474.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000229,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000229.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000371,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000371.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002619,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002619.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000375,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000375.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000933,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000933.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000708,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000708.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000491,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000491.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000795,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000795.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002653,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002653.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002460,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002460.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002484,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002484.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000793,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000793.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000723,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000723.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000878,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000878.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000605,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000605.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002119,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002119.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001739,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001739.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000155,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000155.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000480,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000480.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000895,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000895.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001268,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001268.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002304,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002304.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002023,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002023.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000134,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000134.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000030,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000030.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000386,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000386.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001054,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001054.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002537,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002537.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002268,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002268.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001254,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001254.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001585,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001585.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001063,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001063.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000149,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000149.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002613,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002613.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001818,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001818.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000365,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000365.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002074,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002074.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000290,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000290.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002187,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002187.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001750,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001750.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002635,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002635.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002457,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002457.jpg,train,cat,cat,real,none,,,afhq
flickr_cat_000243,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/flickr_cat_000243.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001257,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001257.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000822,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000822.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002385,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002385.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000828,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000828.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000777,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000777.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002685,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002685.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001949,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001949.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001519,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001519.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_001650,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_001650.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002479,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002479.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002442,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002442.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002647,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002647.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_002045,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_002045.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000470,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000470.jpg,train,cat,cat,real,none,,,afhq
pixabay_cat_000226,/content/drive/MyDrive/stargan-v2/data/afhq_all/train/cat/pixabay_cat_000226.jpg,train,cat,cat,real,none,,,afhq
